X,Y,COMMUNITY,RATING,DATE_RISK,COMMID,COMMTYPE,FPZONE,FMZONE,LGA,ALCOUNCIL,POPULATION,MUNSPROV,MUNSTYPE,FUELREDUC,FIREBREAK,FIREPLAN,LATITUDE,LONGITUDE
135.22691,-14.45401,Wanmarri,High,2020/06/30,"652",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.454010000000000,135.226910000000004
136.7344,-16.1531,Warby,High,2020/06/30,"19471",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-16.153099999999998,136.734399999999994
136.99175,-22.54894,Warlpeyangkrere,High,2020/06/30,"998",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-22.548940000000002,136.991749999999996
131.17868,-23.26572,Warren Creek,Low,2020/06/30,"179",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"8",MacDonnell Regional Council,Local Government Association,Yes,Yes,No,-23.265720000000002,131.178680000000014
133.38935,-11.64896,Warruwi,Moderate,2020/06/30,"429",Major,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"457",West Arnhem Regional Council,Local Government Association,Yes,Yes,No,-11.648960000000001,133.389350000000007
131.975143,-23.185099,Warumpi,Low,2020/06/30,"180",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"10",MacDonnell Regional Council,Local Government Association,Yes,Yes,No,-23.185099000000001,131.975143000000003
129.05936,-24.85858,Wataru,Low,2020/06/30,"877",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"2",MacDonnell Regional Council,Local Government Association,Yes,Yes,No,-24.858580000000000,129.059359999999998
135.70074,-11.93961,Watdagawuy,Moderate,2020/06/30,"889",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-11.939610000000000,135.700739999999996
132.9250138889,-11.548625,Wauk,High,2020/06/30,"385",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-11.548624999999999,132.925014000000004
131.44669,-22.50196,Wayililinypa,Moderate,2020/06/30,"181",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-22.501960000000000,131.446689999999990
134.308625,-13.6441805556,Weemol,Moderate,2020/06/30,"654",Minor,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,"329",Roper Gulf Regional Council,Local Government Association,Yes,Yes,No,-13.644181000000000,134.308625000000006
135.19169,-22.02194,Welere,High,2020/06/30,"182",Family Outstation,No,Alice Springs,Barkly Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-22.021940000000001,135.191689999999994
133.26116,-25.68278,Welmala,High,2020/06/30,"183",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-25.682780000000001,133.261159999999990
132.1611,-14.18255,Werenbun,Low,2020/06/30,"655",Family Outstation,Yes,Savanna,Roper Gulf Regional Council,Northern Land Council,"40",Roper Gulf Regional Council,Local Government Association,Yes,Yes,No,-14.182550000000001,132.161100000000005
133.63473,-23.54265,Werre-Therre,Moderate,2020/06/30,"708",Family Outstation,Yes,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-23.542649999999998,133.634729999999990
136.50235,-15.64251,West Island,Low,2020/06/30,"274",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"4",Mabunji Aboriginal Resource Indigenous Corporation,Aboriginal Corporation,Yes,Yes,No,-15.642510000000000,136.502350000000007
133.11339,-23.99573,West Waterhouse,Low,2020/06/30,"185",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"12",MacDonnell Regional Council,Local Government Association,Yes,Yes,No,-23.995729999999998,133.113390000000010
133.43225,-11.61353,Wigu,High,2020/06/30,"431",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-11.613530000000001,133.432250000000010
134.2365694443,-19.5449305547,Wiitin,Low,2020/06/30,"952",Family Outstation,Yes,Barkly,Barkly Regional Council,Central Land Council,"1",Far Northern Contractors Pty Ltd  ( T & J Contractors ),Private Enterprise,Yes,Yes,No,-19.544930999999998,134.236569000000003
132.74947,-11.49601,Wilgi,Moderate,2020/06/30,"432",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"6",Demed Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-11.496010000000000,132.749470000000002
134.27874,-23.67327,Williams Well,Low,2020/06/30,"786",Family Outstation,Yes,Alice Springs,MacDonnell Regional Council,Central Land Council,"8",Ingkerreke Outstations Resource Services Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,Yes,-23.673269999999999,134.278739999999999
132.6139027778,-21.2444583333,Willowra,Moderate,2020/06/30,"186",Major,No,Alice Springs,Central Desert Regional Council,Central Land Council,"354",Central Desert Regional Council,Local Government Association,Yes,Yes,Yes,-21.244458000000002,132.613902999999993
133.7311,-21.7411,Wilora,Moderate,2020/06/30,"187",Minor,No,Alice Springs,Central Desert Regional Council,Central Land Council,"112",Central Desert Regional Council,Local Government Association,Yes,Yes,Yes,-21.741099999999999,133.731099999999998
131.46172,-23.43465,Winparku,Moderate,2020/06/30,"751",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-23.434650000000001,131.461720000000014
135.17821,-19.00617,Wogyala,Moderate,2020/06/30,"259",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,"40",Manungurra Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-19.006170000000001,135.178210000000007
133.439495,-21.36721,Wollagalonng Outstation,High,2020/06/30,"21479",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-21.367210000000000,133.439494999999994
137.98884,-17.21828,Wollogorang,Moderate,2020/06/30,"275",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"3",Mabunji Aboriginal Resource Indigenous Corporation,Aboriginal Corporation,Yes,Yes,No,-17.218280000000000,137.988840000000010
130.00115,-13.85926,Woodycupaldiya,Moderate,2020/06/30,"434",Minor,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,"45",Yantjarrwu Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-13.859260000000001,130.001149999999996
130.6589027778,-13.1052083325,Woolaning,Moderate,2020/06/30,"697",Family Outstation,Yes,Vernon Arafura,Un-Incorporate (Cox-Daly),Northern Land Council,"9",Yilli Rreung Housing Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-13.105207999999999,130.658903000000009
130.64275,-13.674833,Wooliana,Low,2020/06/30,"715",Family Outstation,Yes,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,"12",Victoria Daly Regional Council,Local Government Association,Yes,Yes,No,-13.674833000000000,130.642750000000007
129.94375,-14.02771,Wudaduk,Moderate,2020/06/30,"778",Family Outstation,No,Vernon Arafura,West Daly Regional Council,Northern Land Council,"6",West Daly Regional Council,Local Government Association,Yes,Yes,No,-14.027710000000001,129.943749999999994
129.85315,-14.21351,Wudapuli,Moderate,2020/06/30,"435",Family Outstation,No,Vernon Arafura,West Daly Regional Council,Northern Land Council,"21",West Daly Regional Council,Local Government Association,Yes,Yes,No,-14.213509999999999,129.853149999999999
136.84162,-16.4064,Wulaburri,Moderate,2020/06/30,"995",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,Yes,No,-16.406400000000001,136.841620000000006
134.90591,-12.35538,Wulkabimirri,Low,2020/06/30,"838",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,"55",Dinybulu Regional Services,Aboriginal Corporation,Yes,Yes,No,-12.355380000000000,134.905910000000006
135.69241,-14.16648,Wumajbarr,Low,2020/06/30,"563",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,"8",Numbulwar Homelands Council Association Inc,Aboriginal Corporation,Yes,Yes,No,-14.166480000000000,135.692409999999995
129.56319,-14.18907,Wumirdin,High,2020/06/30,"937",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.189069999999999,129.563189999999992
136.6181,-19.9898,Wunara,Moderate,2020/06/30,"707",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,"5",North Barkly Aboriginal Corporation/ Far Northern Contractors Pty Ltd,Aboriginal Corporation,Yes,Yes,No,-19.989799999999999,136.618099999999998
136.07853,-11.59498,Wunburri,Moderate,2020/06/30,"564",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-11.594980000000000,136.078530000000001
137.0430694444,-16.4755694444,Wundigalla,Low,2020/06/30,"996",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"6",Power Projects (NT) Pty Ltd,Private Enterprise,Yes,Yes,No,-16.475569000000000,137.043069000000003
134.1991805556,-19.6369583333,Wuppa,Low,2020/06/30,"684",Town Camp,No,ERA,Barkly Regional Council,Central Land Council,"69",Barkly Regional Council,Local Government Association,Yes,Yes,No,-19.636958000000000,134.199181000000010
130.27763,-11.61652,Wurankuwu,Moderate,2020/06/30,"868",Minor,No,Arnhem,Tiwi Islands Regional Council,Tiwi Land Council,"4",Tiwi Islands Regional Council,Local Government Association,Yes,Yes,No,-11.616520000000000,130.277629999999988
134.6608472222,-12.1705694444,Wurdeja,Moderate,2020/06/30,"437",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"10",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.170569000000000,134.660846999999990
136.28415,-16.07464,Wurlbu,Moderate,2020/06/30,"817",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"1",Mabunji Aboriginal Resource Indigenous Corporation,Aboriginal Corporation,Yes,Yes,No,-16.074639999999999,136.284150000000011
136.5155694444,-14.1377916667,Wurrumenbumanja,High,2020/06/30,"565",Family Outstation,No,Arnhem,East Arnhem Regional Council,Anindilyakwa Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.137791999999999,136.515568999999999
130.63747,-11.758306,Wurrumiyanga,Moderate,2020/06/30,"400",Major,No,ERA,Tiwi Islands Regional Council,Tiwi Land Council,"1837",Tiwi Islands Regional Council,Local Government Association,Yes,Yes,No,-11.758305999999999,130.637470000000008
136.30349,-11.97646,Wurwula,Moderate,2020/06/30,"548",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-11.976459999999999,136.303490000000011
135.25241,-20.461555,Wutunugurra,Moderate,2020/06/30,"227",Major,No,Barkly,Barkly Regional Council,Central Land Council,"195",Barkly Regional Council,Local Government Association,Yes,Yes,No,-20.461555000000001,135.252409999999998
135.52036,-14.62149,Wuyagiba,Low,2020/06/30,"567",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,"20",Numbulwar Homelands Council Association Inc,Aboriginal Corporation,Yes,Yes,No,-14.621490000000000,135.520360000000011
132.6639027778,-23.8866805556,Yakala,Low,2020/06/30,"984",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"6",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.886680999999999,132.663903000000005
136.0058472222,-12.2625138889,Yalukun,Low,2020/06/30,"864",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,"4",Laynhupuy Homelands Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.262513999999999,136.005846999999989
134.356992,-12.790261,Yaminyi,Moderate,2020/06/30,"796",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-12.790260999999999,134.356991999999991
136.456125,-14.2166805556,Yanbakwa,Moderate,2020/06/30,"573",Family Outstation,No,Arnhem,East Arnhem Regional Council,Anindilyakwa Land Council,"5",GEBIE Civil and Construction Pty Ltd,Private Enterprise,Yes,Yes,No,-14.216680999999999,136.456124999999986
137.20896,-16.88886,Yangulinyina,Moderate,2020/06/30,"218",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"3",Power Projects (NT) Pty Ltd,Private Enterprise,Yes,Yes,No,-16.888860000000001,137.208959999999990
136.65787,-12.27975,Yanungbi,Moderate,2020/06/30,"569",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,"6",Laynhupuy Homelands Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.279750000000000,136.657870000000003
136.3083,-16.0613,Yanyula,Moderate,2020/06/30,"278",Town Camp,No,ERA,Roper Gulf Regional Council,Northern Land Council,"200",Mabunji Aboriginal Resource Indigenous Corporation,Aboriginal Corporation,Yes,Yes,No,-16.061299999999999,136.308300000000003
130.88279,-16.44841,Yarralin,High,2020/06/30,"658",Major,No,Savanna,Victoria-Daly Regional Council,Northern Land Council,"344",Victoria Daly Regional Council,Local Government Association,Yes,Yes,No,-16.448409999999999,130.882790000000000
130.35528,-20.57253,Yartalu Yartalu,Low,2020/06/30,"939",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,"6",Yapa-Kurlangu Ngurrara Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-20.572530000000000,130.355279999999993
131.61441,-23.68622,Yatemans Bore,Moderate,2020/06/30,"194",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-23.686219999999999,131.614409999999992
134.9219583333,-12.2744583333,Yathalamarra,Moderate,2020/06/30,"571",Minor,No,Arnhem,East Arnhem Regional Council,Northern Land Council,"66",Dinybulu Regional Services,Aboriginal Corporation,Yes,Yes,No,-12.274457999999999,134.921957999999989
131.16216,-22.40643,Yatjalu,Moderate,2020/06/30,"191",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-22.406430000000000,131.162160000000000
129.72201,-14.01965,Yederr,High,2020/06/30,"719",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.019650000000000,129.722010000000012
136.45703,-14.08056,Yedikba,Moderate,2020/06/30,"572",Family Outstation,No,Arnhem,East Arnhem Regional Council,Anindilyakwa Land Council,"4",GEBIE Civil and Construction Pty Ltd,Private Enterprise,Yes,Yes,No,-14.080560000000000,136.457030000000003
134.1114027778,-12.503625,Yikarrakkal,Low,2020/06/30,"797",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"15",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.503625000000000,134.111402999999996
134.6219583333,-12.0425138889,Yilan,Moderate,2020/06/30,"303",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"20",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.042514000000001,134.621958000000006
135.91308,-13.68204,Yilila,Low,2020/06/30,"898",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,"8",Numbulwar Homelands Council Association Inc,Aboriginal Corporation,Yes,Yes,No,-13.682040000000001,135.913080000000008
135.56463,-14.21752,Yimidarra,Low,2020/06/30,"574",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,"12",Numbulwar Homelands Council Association Inc,Aboriginal Corporation,Yes,Yes,No,-14.217520000000000,135.564629999999994
131.82362,-16.60891,Yinguwunarri,High,2020/06/30,"659",Family Outstation,No,Savanna,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-16.608910000000002,131.823620000000005
136.22921,-12.21024,Yinyikay,Low,2020/06/30,"999",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,"18",Marthakal Homelands & Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.210240000000001,136.229209999999995
130.20558,-22.21046,Yinyiripalangu,Moderate,2020/06/30,"195",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-22.210460000000001,130.205579999999998
131.022375,-12.5729305556,Yirra Bandoo,High,2020/06/30,"1002",Family Outstation,No,ERA,Litchfield Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-12.572931000000001,131.022375000000011
